marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,timestamp,IP Address
US,2369872,RRG8CAHJ9JL7X,B00Q6HQE4W,546169973,"AGPtek® 360 Degree Rotation High Speed Wireless Car FM Transmitter with USB 2.0 Port, Support MP3/WMA, 3.5mm Jacket Audio Input (Red)",Mobile_Electronics,5,0,0,N,Y,Five Stars,Very good,6/14/2015,1434300809,200.213.212.194
US,24377041,RRKQ93233H81I,B004GIN0UO,717165623,Sony DEJ017CK Walkman Portable CD Player w/ Car Accessories,Mobile_Electronics,5,0,1,N,Y,Five Stars,I receive this already thanks!,6/14/2015,1434281725,208.252.201.98
US,15511772,R4PNNIRFR0N22,B00H4IUEJI,978384940,Generic WY-A1 Universal GPS Speedometer with Over Speed Warning,Mobile_Electronics,5,2,2,N,Y,Great product from a great vendor.,"Easy to read even without the windshield reflector sheet. Vendor responded quickly and completely to an issue I had. Unit is small, unobtrusive, and accurate. Great functional replacement for the almost-invisible analog speedometer in the panel.",6/14/2015,1434287392,199.248.204.15
US,49226344,R3W4UKJN6TA4AP,B00U7X6CS4,769663514,Deeper FLDP-05 Portable Wireless Sonar Fishfinder for Smartphones and Tablets,Mobile_Electronics,1,3,3,N,Y,One Star,Very hard to connect to Bluetooth,6/14/2015,1434286348,220.104.69.32
US,22394183,RH1QJNYFAHVUW,B00OYVJLZQ,312846790,"Pioneer AVH-X7700BT 7"" Flip-Out DVD Receiver with Bluetooth, Siri and Pandora",Mobile_Electronics,5,0,0,N,Y,Five Stars,"Works like a charm, and it was significantly lower priced than everywhere else i looked.",6/14/2015,1434239393,199.38.164.20
US,29303044,R31GIPKM7MZP7H,B00MHNH50Q,83980624,Vktech® Black Universal Top Roof Short Whip Screw Antenna Extension for Car Radio,Mobile_Electronics,1,0,0,N,Y,"advise not to buy, really cheap took too long ...","advise not to buy, really cheap took too long to get from China , and the next day to install it in my car , rained and faded,",6/14/2015,1434260848,192.154.120.58
US,43653849,R3C4S61EZLPIHG,B00RDCMYCU,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,0,0,N,Y,"Awesome product, now I can play music in the ...","Awesome product, now I can play music in the shower without having to bring my phone inside,  loud and clear, holds a great charge so far.",6/14/2015,1434299777,210.153.140.35
US,52994052,R3HMB2S5YNGLPO,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,0,0,N,Y,Excellent replacement for an iPad charger.,Works great to charge my iPad. The old charger (an official Apple charger) broke at the connection to the iPad. Basically the metal part stuck inside the iPad and had to be removed with needle-nosed pliers. This replace is great and has been effectively charging the iPad. I like the length also because my daughter needs some extra space to connect things for charging; a short length would result in the whole thing being yanked from the wall socket.,6/14/2015,1434296390,212.22.56.159
US,47559814,R1XV9U17B6JGPB,B00RLECSXK,152658828,Mesinton RustProof 90-360mm Hight 2 Tonne Car Van Scissor Wind Up Jack Lift + Chromed Crank Speed Handle for cars,Mobile_Electronics,5,1,1,N,Y,All jacked up now,Bought this after jacking up my Scion jack on my wife's car.  I did not see a weight stamp on the package or jack but my Xb is real light so I know there are no issues.  I like that the jack has a crank eye.  I use my cordless drill with a j hook to speed up the jacking action.  It took a while to get but well worth the wait.,6/14/2015,1434286715,201.224.120.145
US,25150126,R3JZ8QUDEZ0PH0,B00NG83IBQ,309954263,uxcell JDM Blue Glass 300mm Wide Convex Clip On Anti-Glare Rear View Mirror,Mobile_Electronics,2,0,0,N,Y,It's alright.,It's not convex at all but it's usable.  Can't complain about the price.,6/14/2015,1434277992,214.127.200.103
US,37453240,R1HG40DJVOAYG4,B00QMMBXA6,827642739,"Tomtom VIA 1515M Automobile Portable GPS Navigator - Black, Gray",Mobile_Electronics,5,85,92,N,N,Great Product,"I bought this at a store because it was on sale at a good price.  But have been shopping for a new GPS on Amazon for a while.  I have a old TomTom that works okay.  However, need to pay for map updates, so thought it was time to upgrade.  First this unit is fast processing information.  I was amazed at the speed compared to my older unit.  I looked on the TomTom website and this is the one listed for sale there.  Wanted to get a model that was current.  TomTom has many model numbers and didn't want to buy something they discontinued.  Needed to travel to 2 different places today that I needed a GPS for.  I was impressed with verbal commands, lane guidance and upcoming turns.  This is a simple GPS that really gets the job done well. The updates are very simple once you open a TomTom account.  Just plug it into your home computer and click a few buttons.  It's done such a good job, that I'm treating it to a carrying case.",6/14/2015,1434299903,222.72.50.25
US,17414313,R2BECM1J5447TK,B00VEB6EMM,742440014,"[Waterproof Wireless Bluetooth Speaker] - Iselector NFC IPX6 Water Resistant Shock Proof and Dust Proof Outdoor / Shower / MP3 / PC Speakers with Build-in 2000mAh Battery for Apple iPhone iPad iPod, Samsung Galaxy, LG, Htc, Nexus Smartphones ,Tablets",Mobile_Electronics,5,1,1,N,N,Great,Got it for $30 at that price it's a no brainier still a good deal at $55 only downside no mic sound is great very loud battery great very durable use on construction jobs,6/14/2015,1434305146,194.201.213.29
US,37615032,R3RSPFGXUGADOS,B00RDCMYAW,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,1,1,1,N,Y,Also Speaker quality is horrible. You get what you pay for but I'd ...,Does not hold a charge. ...I use for 10 minutes turn off completely and it needs to be charged again before next use.  Also Speaker quality is horrible. You get what you pay for but I'd at the very least expect decent use past the very first day.,6/14/2015,1434227757,200.41.48.166
US,36753682,R22E3E13NTXWWK,B00JWKHZ5W,174089601,"MOGOI(TM) Anti Drowsy Alarm Drive Alert Nap Snooze Wake Up Warning Reminder,Black With MOGOI Accessory Wire Winder",Mobile_Electronics,3,0,0,N,Y,Not working at time of receiving.,"OK, when I got it, didn't work, had to open it up and fix a wire.  Works now, but only used it once, hope it keeps on working when I do need it.",6/14/2015,1434277065,197.248.116.241
US,37598737,R3PIC4UGK11741,B00V92WCY0,863335182,Garmin nüvi 3597LMTHD 5-Inch Portable Bluetooth Vehicle GPS with Lifetime Maps and HD Traffic,Mobile_Electronics,5,0,1,N,Y,Five Stars,Very good device. Minor con: bulky supply cable (only needed for traffic info).,6/14/2015,1434254613,208.56.29.12
US,10886782,R368OZZK1XY0RC,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,1,2,5,N,Y,don't waste your money on this radio,I'm disappointed with this radio. The receive is just horrible but it will Transmit just fine but if someone is over 10 miles away you can't hear them. Dont waste your money with this radio,6/14/2015,1434298796,205.153.85.43
US,26643125,R1GIAF5K8PWYTC,B00RR73WM2,837724047,G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Purple color,Mobile_Electronics,1,0,0,N,Y,Very cheap and very poor. It doesn't hold a charge very well,Very cheap and very poor. It doesn't hold a charge very well. I will never get another one of these.,6/14/2015,1434301594,218.177.19.133
US,6985401,RLWQNDS7I46ST,B00TDJ5VTO,959170259,"Waterproof Bluetooth Speaker, Keedox Wireless Outdoor Speaker Shower Bluetooth Speaker for Apple iPhone 6s Plus, iPhone 6s, Samsung and More.(Black+Yellow)",Mobile_Electronics,5,0,0,N,Y,cool,"Works great<br />I did not get it wet , no reason to.<br />But gals it is water proof",6/14/2015,1434272534,213.77.148.244
US,1344293,R3A54C557RU942,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,0,0,N,Y,Five Stars,"I love my key finders, always help me when I need it",6/14/2015,1434258967,219.136.152.88
US,4595468,R3033HJ1OM78UY,B004UOP35Y,409632630,"Tactical Assault Gear Foretrex GPS Wrist Pouch, Black 811821",Mobile_Electronics,5,0,1,N,Y,Five Stars,Thats wanderful,6/14/2015,1434287287,215.211.49.5
US,20376268,RVLT1R87W3ULA,B00IK9UZXA,711344791,"MOCREO&reg; Wireless Portable Bluetooth Stereo Music Transmitter (Not A Bluetooth Receiver) for 3.5mm Audio Devices (iPod, MP3/MP4,TV, Media Players...) + 3.5mm Audio Cable + USB Power Cable (Black)",Mobile_Electronics,5,0,0,N,Y,Awesome idea!,"Thank you! I love this little thing. I have a huge bedroom, and the big TV at the other end means I have to roll up the volume to hear it properly. I feel silly blasting the TV late at night. With this, I can use bluetooth speaker of headphone and the volume is at my bedside, not across the room. This way I get to hear the TV and the rest of the house gets to sleep. Pfft...insomniacs...whadda gonna do?",6/14/2015,1434239832,215.188.18.67
US,24726617,RIHB5O8ZA218N,B00C9B32J4,792244709,Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software,Mobile_Electronics,2,23,25,N,Y,Initially DOA... but repairable.,"I had two problems getting this product to work.<br />1. The zip file on the included CD is corrupt and I was unable to repair it. I had to find a different location to get the software.<br />2. The Techstream software could connect to the MINI VCI but could not connect to the vehicle. I ended up taking the unit apart to check the PCB. I found that one of the pins on the USB cable was loose and fixed that. Still no connection. So I checked the solder joints between the PCB and the ODB jack. Pins 4,5,6 and 7 had poor solder joints to the PCB and even after resoldering were not making connection to the board. I ended up adding jumper wires to get everything to work. This is just poor quality control, but then again I suppose you get what you pay for.<br /><br />After re-soldering the unit was was able to successfully connect the Techstream software to the car and change the settings I needed.",6/14/2015,1434294491,200.18.211.136
US,1650847,R1YTG2ZIWWIPI9,B00FJRP9TQ,124324065,Beats Dude Stand for Pill Portable Speaker - Red,Mobile_Electronics,5,0,0,N,Y,Five Stars,so cute,6/13/2015,1434192787,196.101.90.187
US,23336689,RJ5NEP19SX7UU,B00PK4DGO8,74989206,"Aukey MUSE Portable Wireless Bluetooth Speaker, 10 Hour Playtime, Dual 5W Driver, Enhanced Bass, Full, High-Def. Sound, Built in Mic, 3.5mm AUX Port (SK-M2, Silver)",Mobile_Electronics,1,0,0,N,Y,"Looks great, sounds good, but cuts out all the time!  Worthless as a BT speaker!!!","I bought a few bluetooth speakers and tried them out. I really liked the Aukey because of the clarity of the music and the build quality. I also loved the vocal voice of the bluetooth connectivity. The unit doesn't have tons of bass but I gave that up for clarity. The housing is nicely made and the unit has a quality feel to it. HOWEVER as a bluetooth speaker the distance is horrible! More then 3 feet away it cuts out or if I stand between my phone and the speaker it cuts out. Now it just cuts out for 3 to 4 seconds and then comes back like most other reviewers are saying. I had another speaker and I could go downstairs and it kept playing!!  I then have to disconnect the BT pair, delete it from my phone and then reconnect it to have it work again for a little while till it cuts out again...then repeat. I had enough!!!! I am not sure if this is a bad batch or what but this speaker fails to deliver the whole purpose of its use! AUKEY please fix this issue!!!!",6/13/2015,1434175055,207.84.160.134
US,30975610,R3W235JS2FKZ1L,B00TI4BEOU,334484693,"Wireless Bluetooth Waterproof Speaker:3.0 Speaker,Mini Water Resistant Wireless Shower Speaker, Handsfree Portable Speakerphone with Built-in Mic, 6hrs of playtime, Control Buttons and Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car, Beach,&Outdoor Use",Mobile_Electronics,1,0,0,N,Y,One Star,broke within a few weeks of buying,6/13/2015,1434159913,221.225.247.231
US,11411430,R2VOWSIKJQ916Z,B00RRKAU4W,266110627,"G.G.Martinsen 16 GB 1.78"" (4th Gen) LCD Mp3 Mp4 Player FM Media/Music/Audio Player with accessories-GOLDEN Color",Mobile_Electronics,1,0,0,N,Y,I found it bad. Right with first use,"I found it bad. Right with first use. Instructions were so vague and tiny it took a lighted magnifing high powered reader for anyone to read them. Also , no charging instructions.",6/13/2015,1434201926,217.183.100.241
US,9495973,R2NIM2U03AZ83D,B00PVSJ9MG,4508473,M5 WiFi Sony 1/2.9 Inch Comos Sensor Full HD 1080p Mini Car Camcorder Vehicle DVR Road Dashboard Dash Video Camera Recorder with Wireless Remote Capture Button,Mobile_Electronics,1,2,4,N,Y,Looking good but i cant connect it with my PHONE and ...,This is not SONY. WHY U USES SONY NAME BRAND? Looking good but i cant connect it with my PHONE and TABLET. IF I CANT IT WILL BE RETURNED,6/13/2015,1434195123,198.38.83.235
US,19226502,R1V54PFOKM2WWI,B00HTY191E,30592166,Car Suction Cup Mount for GARMIN NUVI 200 200W 205 205W,Mobile_Electronics,5,0,0,N,Y,Great!!,Great product stays on and holds GPS device perfect!!,6/13/2015,1434201763,213.180.36.223
US,10220079,RK0LI1ZIEHNZH,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,4,0,0,N,Y,but the backs of the individual pieces fall off easily.,"Works very well, but the backs of the individual pieces fall off easily.",6/13/2015,1434198150,198.235.242.12
US,22436873,RR4384T66TM02,B009V8MPFK,449070809,HHI Rubber Quick Clip Case for iPod Nano 7th Generation - Black (Package include a HandHelditems Sketch Stylus Pen),Mobile_Electronics,5,0,0,N,Y,Five Stars,great product,6/13/2015,1434211180,207.10.7.248
US,1087000,RDUKPROICP2Q9,B00J1L9CA8,774078965,Black Mini Clip MP3 Player w/ Purple Button & 4-wire USB Adapter Combo Kit - Same Day Processing w/ USPS First-Class,Mobile_Electronics,2,0,0,N,Y,It's okay,"I wish it would come with the micro SD card, it was more expensive then that actual mini clip.",6/13/2015,1434143491,195.117.252.128
US,11500419,R2LL9JPHLC3WG,B00HHYPCR8,273089551,"Rockville RV6.3 6.5"" 3-Way Car Speakers, 70 Watts RMS CEA Rated 280 Watts Peak",Mobile_Electronics,5,0,0,N,N,Heavy metal perfection!,"Bought 2 pairs for my jeep zj and I was a little skeptical at first, boy I was wrong! They're loud clear drowns out the outside noise when cranked up windows down. My set up is Alpine tweeters front dash. Clarion cz30 head unit speaker doors are the rockville rv6.3. I used self tapping sheet metal screws to hold them in tighter and I have a Boss 1000w amp powering everything and all I gotta say is you get the precise hits of the double bass pedals louder I went the more I loved it. My clarion goes up to 40 I never go past 20 lol it's well worth it.<br />Oh Fyi I'm a big devil driver fan their music is a good example of hard hitting heavy metal",6/13/2015,1434139509,215.95.181.95
US,15549256,R28E44MP7NIPC3,B00LG9DLX2,852741734,"Halloo Riotbox Ultra Portable Wireless Bluetooth Speaker 3.0 with Built in Speakerphone, Siri and 10 Hour Rechargeable Battery - 2014 NEW Version - Black",Mobile_Electronics,5,0,0,N,Y,Very happy with it and would recommend it to anyone,"Worked in  the truck driving at interstate speeds, crystal clear, wireless.  Interupts your listening when you get an in-coming call and works as a speaker to whom ever you are talking extremely clear.  Very happy with it and would recommend it to anyone.",6/13/2015,1434143490,212.190.202.1
US,43956364,R3AKV6N3XN676I,B000BQYM0W,640050714,Apple Remote remote control,Mobile_Electronics,5,0,0,N,Y,More durable than newer aluminium apple remote,"Unlike the new aluminium apple remote control, this one doesn't dent when you accidentally drop it on a tile floor.  Overall, this is a better design.",6/13/2015,1434188271,214.150.106.163
US,48682261,R1LVNRPNUUN73P,B00OY0PA48,891812553,Monster High iPod Clock Radio Dock with Monster High Plush Headphones and Monster High 3D Mouse Pad,Mobile_Electronics,1,0,0,N,Y,Disappointed In this product waste of money,Does not work!  I did not receive the headphones they did credit me back some money but the radio still does not work and does not connect to any iPod.  We tried old and new ones. We even tried the cord and connect that way and still didn't work . it's cheaply made and if u move it at all or bump it the power goes off and you have to reset everything !  I called to see if I could return it and they said yes if I had the original package. It was a Christmas gift and the box was thrown away so we're stuck with a cheap radio thy doesn't work. Disappointed In this product waste of money !,6/13/2015,1434136910,198.177.13.193
US,27290559,R5T3CMPCZMNR3,B00MFM89XQ,686355048,"Lumsing&reg; Portable Wireless Bluetooth Speaker with NFC Built-in Microphone, Powerful Sound Rechargeable Battery up to 1 Day Playtime",Mobile_Electronics,5,4,4,N,Y,Great Sounding Speaker at a Good Price.,Good sounding speaker. I got this at a good price and the only funny thing about it is the weird accent that speaks up when you turn it one saying &#34;bruetoof is ready to connect!&#34; which is really laughable and will make people laugh like crazy. But the sound is good on this and it works with NFC as well if you have an NFC compatible device.,6/13/2015,1434197919,197.233.243.168
US,35550580,R3NKV7MV5NW069,B00JWTFNFW,958554356,Serene Innovations-Portable Wireless TV Soundbox,Mobile_Electronics,5,0,0,N,Y,Five Stars,"great sound ,fast delivery",6/13/2015,1434199073,193.41.232.170
US,17456007,R2JLWHV89TDNNG,B00UY4AA66,68631053,Hidizs AP100 Portable HiFi Audio Player in Black with Extreme Audio Wall Charger and 64GB MicroSD Card (One Year USA Warranty),Mobile_Electronics,5,0,0,N,Y,Excellent! Happy w sound!,"Recently purchased this unit after much research. Unit is very good. I have 3 audio systems at home and Zeppelin Air 2. I am used to some expensive equipments including EMM Labs in my main system. I listen to different music including large orchestral music which requires neutral and resolving systems. I am quite impressed with the sound quality of AP100. While I am used to very high end sound, I must say I am quite impressed with this AP100. Good enough for me to listen Beethoven symphonies! That says a lot. Great separation, dynamics and wide range of frequencies. Deep, clear bass and extended highs. Clean and smooth sound. Not as good as my main system - close $25K - but good enough for me to listen extended period of time. Very good for the price!",6/13/2015,1434146748,207.178.214.59
US,14761029,R3V3MSI85Y9HMN,B00WS7MIOO,613665658,"✮ LED Pulse Bluetooth 4.0 Full Spectrum Smart Speaker! Tribe Wireless Indoor Outdoor Speaker, Built In Microphone For Answering Calls / Loud & Crystal Clear Full Range HD Sound ✮ With 5x 360 Degree Light Modes Millions Of Light Patterns / AUX, SD, TF Card Support, / 8 Hour Playtime Li-ion Battery / ✮ One Year Warranty!",Mobile_Electronics,5,1,1,N,Y,Great little speaker!,Great Speaker! Has very good and clear sound. Speaker can get very loud if you need it to. Took seconds to set up with my phone via bluetooth. Has crisp and clear sound. Battery only last few hours but reading the manual tells you this due to the lights on the speaker. I use it at work to listen to music and it draws a ton of attention as people walk by in the shop I work at. 100% happy with my purchase,6/13/2015,1434199413,202.141.98.20
US,680580,RG8SYE55GCDAM,B00TDJ5VTO,959170259,"Waterproof Bluetooth Speaker, Keedox Wireless Outdoor Speaker Shower Bluetooth Speaker for Apple iPhone 6s Plus, iPhone 6s, Samsung and More.(Black+Yellow)",Mobile_Electronics,2,0,1,N,Y,Simple,Get something else.,6/13/2015,1434179373,199.22.17.85
US,32135095,R2IHLM2QXRU1XW,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,3,1,1,N,N,Good for the money.,"I have the QYT KT8900 version and programmed via a lead and the software, it works fine but if you're really struggling to program manually Google...Miklor KT8900...you should see a link to the Miklor website showing how to program it.",6/13/2015,1434205362,192.136.85.178
US,11660949,REQ7FSD44TL31,B00G624XPY,491249811,Pyle Marine 4 Speaker CD/USB Package White,Mobile_Electronics,5,0,0,N,Y,Five Stars,super fast shipping just what I was looking for,6/13/2015,1434194807,212.167.244.66
US,30806179,R32HG6UXMJXVCX,B008RV3DEY,371839803,New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67),Mobile_Electronics,5,0,0,N,Y,Five Stars,thank you,6/13/2015,1434185633,213.80.143.173
US,33843072,R2P4RJ2E83PYIJ,B00H8PI78C,661515294,15Pcs DC 5V 85dB 2 Pins Industrial Active Electronic Alarm Buzzer,Mobile_Electronics,4,0,1,N,Y,Four Stars,Received and tested all 15pc; all 15 were working.,6/13/2015,1434209814,209.245.224.90
US,32957316,R231S0BU30MW4,B00UAFGYLY,436563938,"3000mAh HTC One Battery Charging Case,Rechargeable Extended Protective Battery Case for HTC One M7",Mobile_Electronics,4,0,0,N,Y,Güd,Okay so this case finally came in and I put it on and it charges well but I noticed a small 1-2mm gap between the top of my phone and the case and its kind of annoying,6/13/2015,1434182218,203.97.192.57
US,19979922,R396EI4KUCW1PF,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,1,1,N,Y,Cheap apple cable alternative,Cheap alternative to apple cable. Have been using it for about 8 weeks with no problems! Previous non-apple branded chargers produce that 'not-certified apple product' warning when plugged in but this one doesn't.,6/13/2015,1434170714,208.86.3.183
US,1905216,R1MJ78DK2FVQTY,B007WOKBRY,987522321,EC TECHNOLOGY? New design Backup External Battery Pack and Charger (Power Bank) with flashlight,Mobile_Electronics,5,0,0,N,Y,Works great gotta be careful if keeping it in purse or ...,Works great gotta be careful if keeping it in purse or backpack because the flashlight turns on if it hits anything and that kills the battery,6/13/2015,1434136407,220.129.71.171
US,15485958,R1397B6NW92OU6,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,1,1,1,N,Y,Poor performance. Replaced the first Ipod with this one ...,"Poor performance.  Replaced the first Ipod with this one because the first one would just stop playing. This one does the same thing. It intermittently paused even when the car was stationary. I purchased a new aux wire, but that did not help. The other features did not work well either.",6/13/2015,1434212631,221.176.132.42
US,52870270,R1Z6G6BEN8KJMD,B00L2AEN6O,533105512,"VicTec Digital LCD Bluetooth Speaker Watch For Most Bluetooth enabled Mobile Phones Such as iPhone, HTC, Sony, Nokia, iPad, MP3/MP4 Player, Notebook, SmartPhones - with Microphone and Speaker, Incoming Call Alert, Hands-free Calling, Digital Time Display and Alarm Clock",Mobile_Electronics,3,0,0,N,N,VicTec Bluetooth 3.0 SmartWatch - Easy to pair - Low volume speaker - Limited functionality,"Over the last few weeks we received several different smart watches from various sellers and have had time to test them all out and compare the results. We have had this particular smart watch for several week now, really trying to get to know it well. I am not a wristwatch wearer, never have been, so I enlisted our 16 year old son in the testing and review of its functionality.<br /><br />His finding are that this smart watch is very basic as compared to others he tried. He had no trouble syncing it with his Samsung Galaxy S3 and setting time, date and alarm. He had no trouble getting notification that calls were coming in, but that is about it. The volume that the speaker on this watch produces, and maybe the quality of the speaker used, makes it very difficult to hear and understand what the caller is saying. Therefore, instead of being able to keep the phone in his pocket and use the watch to communicate, he had to dig the phone out and use it.<br /><br />As a watch, this unit works fine though it is a bit larger than the watch he typically wears. As a device to improve the efficiency of his electronic communications, or to play music transmitted from his phone, other smart phones in the same price range had better performance.<br /><br />Sample provided for testing and review",6/13/2015,1434159295,210.151.184.247
US,36909442,R2XQ6YTREZZGK1,B002PXAST8,228858648,"Momentary Valet Switch for Directed Electronics Security & Remote Start Systems 8631 for Viper, Python, Clifford, Avital, Hornet Valet Sidewinder & Others",Mobile_Electronics,5,2,2,N,Y,Excellent solution for a do it your self solution,"Purchased a new remote for my alarm but there was no valet button to program. After searching the Internet, I found this. I ordered it followed the directions on the remote and I was back in business. Great solution for a great price.",6/13/2015,1434170420,217.150.91.186
US,14687121,R2WAVIHMQXU3ZK,B00S5XK7NO,609966009,"iPhone 6 4.7"" IMUCA Ultra Slim Case with 3-in-1: Protector/Stylus/Wipe",Mobile_Electronics,5,0,0,N,N,"Durable, assists in grip and fits like a glove!","I love this case. It fits my IPhone correctly, cutouts are exactly where they need to be to access buttons. The grip is perfect and It is not slippery in my hands like others I've purchased. It seems more durable than other cases also. I drop my phone ALOT and it is holding up to my abuse. I did purchase this case at a reviewers discount in return for a fair review. Shipping was ultra fast. I received it sooner than I thought actually.",6/13/2015,1434160586,223.137.46.55
US,13571947,R1FRBUNGJ1WYWO,B00MFM8AUI,570563566,"Lumsing&reg; Portable NFC Bluetooth Speaker,Rechargeable Battery Powerful Sound Bass System for iPhone iPad MP3 Player Smartphones Laptop",Mobile_Electronics,5,0,1,N,Y,Love it.,This thing is amazing. Very long battery life and range. Great sound.,6/13/2015,1434144902,196.224.174.181
US,37611789,RJBGLVAACGXDY,B00WE48O44,234554759,"Arespark Portable Smart Bluetooth 4.0 Speaker with NFC (Built-in Mic Hands-free Speakerphone, Dual Stereo Speakers, Indoor/outdoors Splash Proof Speaker, Compatible with Apple Iphone 6 Plus,5s; Samsung Galaxy Note 4, Galaxy S5, Galaxy S4, HTC One M8, Nexus 6, Nexus 9, Lg G3, Ipad Air, Ipod, Mp3 Players) Black",Mobile_Electronics,5,2,2,N,N,A waterproof or resistant feature would be nice to add to it's camouflage with a carabiner hook ...,I am extremely impressed on the product and all those reviews I read here are absolutely accurate given the size and price. A waterproof or resistant feature would be nice to add to it's camouflage with a carabiner hook up on the go functionality but will not make a dent in my opinion. Thanks to the manufacturer for the product that in my opinion on par with some expensive models and yet affordable to many of us.,6/13/2015,1434195796,204.175.19.42
US,37243911,RSIMYZJUJ2C7U,B00W8U2D6O,358210807,HOT SALE Switchable 1.5M Car Charger specially designed for Bose SoundLink Mini Bluetooth Speaker LOWEST PRICE (MANUFACTURERS' PRICE),Mobile_Electronics,5,0,0,N,N,I highly recommend this product.,"This little Bose Mini speaker charger, is gonna be the best yet, and not bad priced. I love my charger , we can go on long drives, camping, hiking. My my husband drives I just charge it on my lap, and  it charges it full. So when we go camping, we love to bring out the Bose mini speaker and listen to the music. I would highly recommend  Bose charger cord. I received this product for a discount in exchange of my honest and unbiased review.",6/13/2015,1434195827,212.157.147.11
US,3549306,RD121NY284ZYM,B00UWI9MC2,183902580,iLive ISB84B Portable Bluetooth Speaker (Black),Mobile_Electronics,5,0,0,N,N,The iLive ISB84B is a fantastic bluest speaker,"The iLive ISB84B  is a fantastic bluetooth speaker.  Absolutely love the zipper closing system and the attractive yet durable exterior.  The speaker is loud and sounds great although some songs do sound a bit muffled from time to time.  Overall, I'd recommend the speaker to anyone who's in the market for one.",6/13/2015,1434210549,201.218.127.153
US,16351852,R3651A09O1ON5,B00ATWFXGK,24384510,50 X Blue Male Female Bullet Connector Crimp Terminals Wiring,Mobile_Electronics,5,0,0,N,Y,Good Buy,wright amount for the price,6/13/2015,1434181050,205.174.209.111
US,9668811,R1BARSM1SMWIGC,B00CQMGR84,143673426,uxcell 2 Pcs Plastic Light Blue White 18650 Battery Holder Protective Case,Mobile_Electronics,5,0,0,N,Y,Five Stars,PERFECT FOR STORING AND MOVING AROUND!!!,6/13/2015,1434180390,221.244.41.56
US,46325996,RFDCZGLENGXAA,B00SCF0KE6,486046723,AxLTech Rock Series Amour Design Snap-on 2 in 1 Pattern Backup Silicone + PC Hybrid Case for iPhone6 Plus 5.5 inch,Mobile_Electronics,5,0,0,N,Y,Looks solid and rugged. Sharp design all around - ...,Looks solid and rugged. Sharp design all around - embarrassed to say I ordered it and didn't realize it was for the 6 Plus so had to return it. Seller handled everything quickly and professional - would order from them again!!!,6/13/2015,1434195745,220.139.55.153
US,19651554,R3K3ETYAOTHWAY,B00M1Y8AS2,943911180,Sentey Ls 4061,Mobile_Electronics,5,0,1,N,N,it is great for personnel speaker does not get really loud but ...,"A lot smaller then I was expecting, it is great for personnel speaker does not get really loud but is a very directional speaker,  I got these for the kids, works perfectly for them.",6/13/2015,1434205368,198.168.195.118
US,18158451,R1DAZ0M9WC1FIW,B00NWBL34G,864687391,Mini USB MP3 Clip Music Player With LCD Screen Earbud For TF Card/Micro SD Support,Mobile_Electronics,5,2,2,N,Y,Excellent product,"I love this product so much I bought 5 and it cost only about $5.0/ea. I have been looking for it on and off for over 2 years. I bought a similar product years ago. the thing I like about this is that you don't have to throw the unit away because the built-in battery no longer hold charge. The battery on this new one uses one &#34;AAA&#34; replaceable battery whick uses very little power so that you hardly notice any drain even after using it several hours a day for several days. Another nice feature is that the memory is not built-in so that means you can use an external TF/Micro SD card . So, instead of carrying several music players you only carry several tiny micro SDcards that you plug into the side. Yes I would recommend this product.",6/13/2015,1434151995,194.138.84.231
